credit_level,etc_amt,sa_amt,sbyb_amt,sjyh_amt
60,0,0,890,0
-1,0,10816.73,39500,0
85,0,0,0,0
60,0,9150.25,39500,0
70,0,79,0,0
-1,0,3357,39500,0
85,0,0,390,0
60,0,371694.8,239500,10000
70,0,13311.08,0,0
85,0,8625.5,39000,0
60,0,0,0,0
85,0,4450,0,0
70,0,2396,0,0
60,0,1798212.71,0,612580
-1,0,96212.20000000001,0,0
70,0,57213.29,0,0
85,0,4032.8,813331,0
60,0,21307,0,0
85,0,130505,0,0
70,0,0,0,0
60,55.1,204818.25999999998,0,27000
60,0,858.8199999999999,0,0
60,0,9788,0,500
-1,0,8932.800000000001,949251,0
-1,0,80,50000,0
60,0,563433.8400000001,0,119700
85,0,3995.3999999999996,39000,0
85,0,0,0,59639
-1,223.78999999999996,554.28,39500,0
70,0,0,39000,0
60,0,0,39500,0
-1,0,0,390,0
70,0,606.0600000000001,50390,0
-1,0,7032.8,1025251,0
60,0,4177.780000000001,50390,0
85,0,349948.06,0,0
60,0,0,39500,0
-1,0,0,0,0
60,0,87659.14,0,82000
-1,618.9099999999999,0,6000390,0
70,0,0,0,3500
-1,0,117,0,0
60,0,5000,39500,0
85,0,93,39500,0
70,0,7000,39000,0
60,0,0,39000,0
60,0,9660.83,390,0
60,0,15014.53,39500,0
70,0,462,0,0
85,0,612,39500,0
85,0,0,39500,0
85,0,196333,390,0
60,0,4400.28,0,0
60,0,0,0,0
85,0,129,50890,0
70,0,50005,0,0
-1,0,0,39000,0
70,0,21068.92,90000,0
70,0,35.5,39000,0
85,0,9633,39500,0
85,0,81468.46,0,0
-1,0,0,39800,0
60,0,0,39000,0
60,0,110706.66999999998,0,0
-1,0,0,890,0
85,0,3878.4,0,0
60,0,0,0,0
-1,0,14021.720000000001,0,0
70,0,1162,39000,0
60,0,4344.3,0,0
85,0,498779.07000000007,89500,329565
60,0,670,89800,0
60,0,823020,39000,0
70,0,1644884.7600000002,480090,138000
60,0,28611.309999999998,890,0
70,0,14743.409999999998,39000,0
60,0,55000,39500,0
60,704.88,2362.35,119800,0
60,0,6467.499999999999,39500,0
85,0,6193.5,90600,0
70,0,234681.52,39500,0
70,0,709,39500,0
60,0,0,39500,0
70,0,764.02,39500,0
85,0,0,0,0
60,0,0.01,39500,0
60,0,6951.3,239000,0
-1,0,0,390,0
60,0,103518.41000000002,0,420057
60,0,0,39000,0
-1,0,23508.120000000003,0,55000
-1,0,0,39500,0
70,0,0,39500,0
-1,0,380,390,0
-1,0,0,39000,0
60,0,212080.59999999998,0,0
-1,0,0,0,0
60,0,3317.2,808321,639710
60,0,0,39000,0
60,0,1057.07,2390,0
85,0,36567,39500,0
60,0,4472.1,547450,0
60,1958.1800000000005,48963.94,40000,0
60,0,0,39500,0
70,0,688508.4600000002,0,0
70,0,6020,39500,0
70,0,680,39500,0
85,0,0,39000,0
60,0,1586828.7599999998,377146,1356180
70,0,0,0,0
60,0,61829.45,0,0
-1,0,0,39000,0
-1,0,893,390,0
70,0,0,32604,0
-1,0,3934.2,202080,0
60,0,185,39500,0
60,0,0,39500,428804.7
85,0,582469.7799999999,0,134850
70,0,0,390,0
-1,0,11,39500,0
70,0,0,39500,0
70,0,53415,640000,0
85,0,1511.2,890,0
70,0,9547.369999999999,623450,0
85,0,537449.6,39500,0
70,0,2980,0,0
60,0,5219.99,0,0
60,0,76586.32,0,500
60,0,0,390,0
-1,0,72223.51,39000,0
60,0,100014.44,40000,0
-1,0,5964,39500,0
-1,0,4483.41,39500,0
60,0,380,0,0
85,0,0,100000,0
70,0,8686.8,0,0
85,0,30.5,39500,0
-1,0,0,0,0
85,0,46103.17,0,0
-1,0,3504.88,890,0
85,0,63238.76,39500,0
85,0,40158,39000,0
-1,0,40,39500,0
-1,0,1000,39500,0
60,0,182453.37,40000,0
85,0,51,39500,0
85,0,1064.35,0,0
-1,15.2,30464,0,52500
60,0,830.1399999999999,0,0
60,0,79,39500,0
-1,0,8140,39500,0
-1,0,0,90000,0
70,0,174,0,0
85,0,0,39500,0
-1,0,203352,890,0
70,0,0,39000,0
70,0,3930.36,0,0
-1,0,2045,39500,0
60,0,20037.79,0,308200
70,0,25643,0,0
70,0,0,390,0
-1,0,23645.559999999998,0,0
70,0,1244.5,39500,0
70,0,0,39500,0
85,0,869926.52,39500,435400
70,0,20790,0,0
60,0,0,89000,0
-1,0,108194.37,39500,0
85,0,2142.39,39000,0
60,0,0,39500,0
85,0,0,39000,0
85,0,0,0,0
60,0,523943.68,0,31010
70,0,113,89500,0
60,0,10880,0,0
70,0,128,39500,0
70,0,0,39000,0
85,0,13,0,0
60,0,760.02,39000,0
85,0,6273.47,39500,0
60,0,9610.2,404090,0
60,0,166,89000,0
85,0,167,39000,0
60,0,676,40000,0
60,0,43171.2,682170,1097500
-1,0,2196.8,547450,0
85,0,2334.9,89000,0
60,0,51407.399999999994,0,0
70,0,0,42000,0
85,0,2692.3500000000004,390,0
60,661.2199999999999,38256.380000000005,0,10000
60,0,281314.80000000005,1101251,163000
70,0,0,0,0
70,0,2000,39000,0
70,0,2292,39500,0
60,0,702771.21,0,29100
60,0,0,50390,0
85,0,5382,39500,0
60,0,195181,0,0
-1,0,13206,390,0
60,0,0,39000,0
-1,0,500,390,0
70,0,0,390,0
60,0,2977.9,0,0
-1,0,0,39500,0
70,0,624,390,0
-1,0,112,40000,0
85,0,23305.19,1357011,0
60,0,242,39500,0
85,0,0,0,0
60,0,94,39500,0
70,0,0,39500,55150
60,0,984707.3300000001,0,0
-1,0,100,0,0
60,0,120945.32,890,36000
-1,0,71,39500,0
70,0,0,39500,0
60,0,4192.2,0,0
60,0,104,39000,0
85,0,44.4,39500,0
60,0,46695.1,0,8100
70,0,12494,39800,0
60,0,21000,89500,0
85,0,4641,39000,0
70,0,118889.4,0,0
-1,0,167,890,0
85,0,208,39500,0
70,0,4030.7000000000003,0,0
85,0,53400,39000,0
60,0,101.02,517458,90000
70,0,0,0,0
70,0,0,0,0
70,0,164,39500,0
-1,0,0,390,0
85,0,24026.600000000002,507034,0
70,0,432,39500,0
85,0,0,189500,0
85,0,7996.63,0,0
70,0,1097.6799999999998,0,0
70,0,10000,39000,0
70,0,500,390,0
-1,0,1014122.4,0,649300
70,0,500,89000,0
60,0,6373,0,0
-1,0,74,39500,0
70,0,14404.26,0,0
85,0,4667.860000000001,0,0
60,0,174,39500,0
60,0,50344.130000000005,39500,0
70,0,0,0,0
60,0,23325.78,0,0
-1,465,1347.2,546600,5000
-1,0,4156.42,0,0
85,0,0,0,0
60,0,37263.42,0,4900
85,0,105,390,0
70,0,9913.300000000001,39000,0
70,0,7255.38,89000,0
-1,0,0,0,0
60,0,0,39500,0
70,0,153,39500,0
85,0,4032.8,873251,0
70,0,0,39500,0
60,0,6107,39500,0
70,0,0,40000,0
85,0,75784.98,0,0
60,0,4200,51390,0
70,0,14659.18,0,0
70,0,25196.46,50390,0
70,0,0,0,0
60,0,0,390,0
70,0,755.4000000000001,39500,0
-1,0,49313.85,0,270000
70,0,0,40000,0
-1,0,140000,39000,0
60,0,9912.5,500,0
85,0,0,0,0
85,0,9,390,0
60,0,0,39000,0
85,0,2587.19,173720,0
85,0,182,39500,0
60,0,140,39000,0
-1,0,0,0,0
-1,0,317067.20999999996,1025251,14790
70,0,8916.8,1023624,4200
70,0,19368.649999999998,0,0
70,0,0,40000,0
85,0,0,0,0
60,0,424.32,50390,0
70,0,22000,39500,0
85,0,4222638.74,39500,0
-1,0,0,40000,0
60,0,61913.5,39500,0
70,0,218,890,0
-1,0,0,39000,0
60,0,149346.66999999998,39500,1552255
-1,0,2158.5,0,0
-1,0,1035.5,39000,0
60,86.36,94388.12,40000,251000
60,182.4,161,39000,0
70,0,0,39000,0
-1,0,1005,39500,0
60,0,199736.90000000002,547450,302900
60,0,0,390,0
70,0,2130.28,1101251,100000
85,0,0,890,0
85,0,2535.44,949251,0
60,0,15362.8,39800,0
60,0,1000,39000,0
70,0,47778,39500,0
85,0,42996.29,39000,0
60,0,14741,448241,0
-1,0,5129,39000,0
70,0,1529652.59,0,766680.6200000001
-1,0,130,0,0
85,0,10004.310000000001,40000,0
60,0,2122.3100000000004,39500,0
-1,0,132146,39500,0
-1,0,20262.300000000003,0,0
-1,0,820.49,89500,0
-1,0,0,0,0
60,0,192.9,39500,0
85,0,0,390,0
60,0,54578.020000000004,39000,0
70,0,3200,1390,0
85,0,1973.6,0,0
85,0,0,39500,0
-1,0,0,39500,0
70,0,15494,39000,0
-1,0,14,50390,0
60,0,51441.2,547450,0
-1,0,16867.070000000003,89000,0
70,0,510,0,0
85,0,336826.93000000005,0,679000
85,0,1412,139000,0
60,0,236978.4,390,0
85,270.75,507907.04000000004,41000,0
70,0,3775.5,0,0
60,0,4800,0,0
70,0,9600.1,390,0
70,0,0,0,0
-1,0,0,39500,0
85,0,0,390,0
70,0,14656.400000000001,390,0
70,0,204686.48999999996,0,0
-1,0,0,39500,0
70,0,2000,39000,0
70,0,0,39500,0
60,0,462.78,472210,0
60,0,0,50390,0
60,0,473874.58,39500,0
60,0,9550.44,39000,0
70,0,179,39500,0
85,0,300000,89000,0
60,0,0,390,0
60,0,0,0,0
85,0,19232.3,39000,0
-1,0,0,89000,0
70,0,3093.8999999999996,39000,0
60,0,12984.1,0,0
60,0,1285791.18,0,30000
60,0,205,39500,0
85,0,1330.57,89500,0
85,0,120,890,0
60,0,0,39000,0
60,0,6419,39000,0
70,0,1278838.73,1184508,0
60,0,529.2,0,0
70,150.1,8847.2,643560,0
70,0,10092,39500,0
70,0,7009.7,39500,0
60,1440.5299999999997,305669.6,50390,66440
70,0,0,90000,80
60,0,0,0,0
70,0,2886616.33,0,0
85,0,124972,0,7000
70,0,28779.390000000003,935974.5,0
70,0,372.66999999999996,39500,0
-1,0,4098,0,1000
70,0,366,39500,0
60,0,2092.4,39000,0
60,0,0,39500,0
85,9.5,14723.08,2720051,0
-1,11716.54,14259.93,39500,0
60,0,1037,39500,0
70,0,3600.75,0,0
60,0,20000,0,20000
60,0,0,39500,0
85,0,2473.6,119800,0
-1,0,735.86,39000,0
70,0,0,0,0
-1,0,0,0,0
70,0,40005.22,39500,0
60,0,9203.589999999998,0,0
60,0,3678.7300000000005,577835.2,0
85,0,7113.2,89500,0
70,0,30093.4,50390,0
70,0,199900,0,0
-1,0,0,39500,0
60,0,557,39000,0
60,0,2700,39000,0
60,0,471661.7300000008,0,54033.3
85,15.2,36111,189500,0
70,0,1561593.04,390,0
-1,176.48,2216232.72,40000,1306010
85,0,18817.38,39500,0
85,0,60,89500,0
60,0,45919.46,39000,0
70,0,331660.35,39500,2400
60,0,357731.77999999997,0,132000
60,0,160,0,0
60,0,112076.19,40000,125001
85,0,0,390,0
60,0,147823,0,0
60,0,0,0,0
70,0,14076,39500,0
60,0,427978.15,282107,395635
85,0,235186,403240,350000
70,0,684121.43,583034,0
70,0,0,39500,0
60,0,141,40000,0
70,0,0,39000,80000
60,0,769118.46,39000,576370
70,0,0,90000,0
60,0,120015.93,239500,0
-1,0,2055.2,0,0
60,0,1098.1399999999999,40000,0
70,0,4378,890,0
-1,0,15941.8,0,0
85,0,10000,39500,0
60,0,7036.170000000001,39000,0
70,0,31576.15,0,0
60,0,924973,0,0
70,0,0,39000,0
60,0,8,39000,0
70,0,0,39000,0
85,0,0,0,0
-1,0,7017.27,0,0
60,0,14602.43,0,0
60,0,4850,1190,0
-1,0,0,390,0
70,0,0,39500,0
-1,0,14392,39500,0
60,0,336,39800,0
60,0,3726.34,890,0
85,0,1333,39000,0
60,0,144866.16,547450,0
-1,0,0,0,0
60,0,0,0,0
70,0,482383.4,39000,100000
60,0,38,39000,0
60,0,428145.45,39000,422912
60,0,29986.6,39000,354.58
70,0,10119.4,516801,0
60,0,68249.33,39000,0
60,0,0,390,0
70,0,150,890,0
85,0,2549.8,949251,10000
-1,0,0,390,0
70,0,6486.91,40600,0
85,0,158,39000,0
70,0,0,39500,0
60,0,43200.4,0,43350
70,0,0,0,0
85,0,142,39500,0
85,0,22173,39500,0
-1,0,31926,39500,0
70,0,0,0,0
85,0,931260.12,0,100000
70,0,3289.23,0,0
70,0,25150.41,39000,0
70,0,168850.31999999995,89000,0
85,0,203,39000,2000
85,0,500,39500,0
70,0,0,39500,0
85,0,36720.240000000005,0,0
85,0,0,39500,0
85,0,98,39500,0
70,0,113,39500,0
-1,0,48,39000,0
70,0,1204,39500,0
60,0,4431.1,0,0
70,1836.4199999999992,3659.56,39500,0
70,0,4000,89500,0
-1,0,97,39000,0
-1,0,5058.8,660450,0
60,0,0,390,0
60,0,7910,39500,0
85,0,0,189500,0
70,0,30926.25,39500,0
-1,0,79,39000,0
85,0,43.9,40000,0
60,0,44746.290000000015,0,0
-1,0,0,39500,0
85,0,1030,40000,3500
60,0,0,39000,0
85,0,0,39500,0
70,0,0,390,0
60,0,0,50390,0
85,0,86,39500,0
60,0,19400.25,0,0
60,0,11088.590000000004,0,20000
70,0,3462,39500,0
-1,0,166,39000,0
-1,0,54000,39000,0
70,0,3862.4,39000,0
60,0,0,39500,0
-1,0,312652,39500,225425
70,0,0,0,0
-1,0,33793.29000000001,0,0
60,0,0,390,0
70,0,48,39500,0
60,0,642.25,39500,0
-1,0,0,39500,0
-1,0,20481.74,0,0
60,0,0,39500,0
70,0,0,0,0
60,0,164324.05000000002,1101251,280190
85,0,38184,39500,0
-1,0,3519.35,0,0
70,0,9380.689999999999,0,60000
-1,0,23000,39000,0
60,0,88,800,0
70,0,38.3,39000,0
85,0,143714.04,0,0
60,0,847558.7699999999,0,56188.88
60,0,8188.1,39000,0
70,0,19888.11,612678.5,0
-1,0,1133.58,50000,0
-1,0,135,39500,0
70,0,2150,39500,970
60,0,5464.7,0,0
60,2165.26,56176.78,40000,150000
70,0,8957.2,0,0
85,0,44,1190,0
70,514.28,1987.82,40000,0
-1,0,45,0,0
-1,0,452279.19999999995,1161398.5,157458
70,0,6698.3,40000,0
60,0,0,0,0
70,0,0,39000,0
60,0,8000,40000,0
60,0,14986.75,0,0
85,0,0,39500,0
-1,0,500,390,0
70,0,3912.33,390,0
60,0,142177,42000,0
-1,0,28870.300000000003,0,2900
-1,0,0,390,0
70,0,121,39500,0
70,0,10732.4,39000,0
-1,0,8844.8,90000,0
60,0,0,0,0
85,0,1699.28,39500,0
-1,0,25736.969999999998,547450,0
70,0,0,39000,0
60,0,11447.2,623450,0
70,0,14915,0,5000
-1,0,77,39500,0
85,0,150,40000,0
60,0,1048,890,0
60,0,9445.01,390,0
60,0,5060,89000,0
60,0,1750,500,0
-1,0,0,289500,0
-1,0,2118.96,39500,0
85,0,23021.199999999997,1101251,0
70,0,98,39500,0
60,7050.800000000005,3513.9500000000003,1025251,0
-1,0,697.7,39000,0
60,0,2880.36,39500,0
-1,0,3264.1,0,0
70,0,0,0,0
70,0,2575.7,0,0
-1,0,36605,39000,0
70,0,47,0,0
60,0,908865.52,39000,0
60,0,574,89500,0
-1,0,13372.82,390,0
70,0,1026,0,0
70,0,0,40000,0
60,0,28986,0,116997
70,0,0,0,0
70,0,70,0,0
-1,0,1731,890,0
70,0,5570.469999999999,0,0
60,0,40683.72,0,0
70,0,0,39500,0
60,0,27230,39000,0
60,0,22978.790000000005,0,0
-1,0,6718.85,0,0
60,7.6,2579862.42,0,65240
70,0,50743,0,6800
70,0,3420,0,0
-1,0,2097.8,39000,0
70,331.68,28978.890000000003,0,15100
-1,0,0,50890,0
70,0,132,0,0
70,0,468,89500,0
-1,0,120,890,0
85,0,7039.81,39500,0
60,0,121709.15000000001,0,56150
60,0,22139.68,0,0
60,0,4265,39500,0
60,0,7211.82,0,0
85,0,0,39500,0
70,0,980150.61,50000,0
60,80.57,3749198.889999999,1025251,710000
70,0,1620,0,0
60,0,19.4,39500,0
-1,0,500,43000,0
70,0,0,0,0
-1,0,150,39500,0
60,0,0,390,0
-1,0,12725.5,0,0
70,0,0,0,0
70,0,8100,2873210.5999999996,0
70,0,103324.34,39000,0
60,0,20,39500,0
70,0,5988,39500,0
70,0,54,39500,0
85,0,0,390,0
70,0,119,50390,0
70,0,0,39000,0
70,0,206,39500,0
-1,0,617,39500,0
70,0,34384.72,0,0
-1,0,294,39500,21400
85,0,36,390,0
70,0,0,39500,0
60,0,986,39000,0
85,0,17534,39500,0
60,0,0,39000,0
60,0,817700.71,1168611,663419
70,501.88,255.22,50390,0
85,0,25481,0,0
85,0,1953328.5700000005,889331,2149792.96
-1,0,1251.9,0,0
-1,0,1634569.4699999997,0,0
-1,0,151711.03000000003,253520,164196.1
-1,275.98,472,39500,0
-1,0,4000,0,0
85,0,6447.200000000001,547450,11290
85,0,0,39500,0
70,0,0,39500,0
70,0,8290,0,0
-1,0,0,39000,0
70,0,377,0,0
60,0,0,39500,0
-1,36.64,1353603.8200000003,0,661235
60,0,635974.9500000001,139000,0
-1,0,5582.2,0,0
70,0,3000,39000,0
60,0,571,39000,0
85,0,0,890,0
60,9.5,94689.70999999999,0,11000
70,0,222632.8,1024401,189400
-1,0,1470,390,0
85,0,10800,39500,0
-1,34.2,68230.54000000001,0,177800
85,0,206130.15000000002,0,0
-1,0,0,0,0
-1,0,0,39500,0
60,0,20348.83,390,0
60,0,0,39500,0
70,0,301884.31000000006,39000,0
85,0,0,0,0
-1,0,0,0,0
-1,0,35440.600000000006,0,0
85,0,67697.59,89000,0
70,0,61560.799999999996,39000,0
85,0,1548.76,507034,0
-1,0,7600,0,0
60,0,179033.85,1390,100000
70,0,0,89000,0
-1,0,0,0,0
-1,0,0,39500,0
60,0,153703.87,0,56800
85,0,4300,39000,0
70,0,45369.1,39000,0
60,0,14298.189999999999,390,0
-1,0,0,39500,0
60,0,4000,500,0
60,0,22500,89000,34800
-1,0,0,39500,0
85,0,500,50500,0
85,0,23577,0,0
60,0,3980,39000,0
-1,0,0,39500,0
60,0,25733.9,0,0
60,0,610,0,0
85,0,3636.2500000000005,60000,0
60,0,0,39500,0
70,0,14850.359999999997,0,0
70,0,184920.92000000004,0,0
60,0,39870.119999999995,0,0
60,0,20716.2,0,17417
60,0,0,39500,0
-1,0,213,40000,0
70,0,236,39500,0
-1,0,0,39000,0
85,0,4898.04,39500,0
70,0,34466.03,0,0
70,0,0,0,0
-1,0,0,890,0
70,0,0,50000,0
60,0,3619,0,0
70,0,0,390,0
85,0,5820.9,390,0
-1,0,2892.3399999999997,834170,0
60,0,518368.51999999996,668149,0
60,0,734379.7199999999,668149,0
60,0,8760.46,39500,0
60,0,0,89500,0
60,0,0,39500,0
70,0,17366.809999999976,39800,0
70,0,20117.410000000003,390,28941.1
60,0,76820.98,0,0
70,0,0,0,0
60,0,132500.7,0,27593.82
70,0,2000,89500,0
70,0,215867.55000000002,90000,81298
70,0,0,35000,0
60,0,0,0,0
60,0,12000,0,0
85,0,79,74500,0
70,0,10359.08,0,3500
60,0,148969.79,39500,0
60,0,9835.789999999997,478201,750
-1,0,9.9,39000,0
85,0,0,0,0
60,0,0,40000,0
60,0,6915.389999999999,0,0
85,0,0,39000,0
70,0,502581.2,45000,1070600
60,789.63,1642081.5700000003,0,309005
85,0,7043,39500,0
-1,0,0,0,0
70,0,92,39500,0
70,0,0,390,0
-1,0,0,0,0
-1,0,133039.94,39500,0
-1,0,5000,39500,0
60,0,3000,39500,0
85,0,21456.21,39000,0
60,0,24009.879999999997,0,41629
-1,0,0,40000,0
70,0,0,40000,0
-1,0,43495.06,39500,0
85,0,500,67360,0
85,0,0,39500,0
-1,0,2,390,0
70,0,82,39500,0
70,0,38340,39500,0
-1,0,23061.230000000003,39500,0
-1,0,0,0,0
-1,0,32,39500,0
50,0,22023.46,3362041,0
60,0,6699.82,39500,0
70,0,8720,39500,0
60,0,3537,390,16556.6
70,0,66.5,390,0
60,0,0,390,0
60,0,929950,89000,55000
-1,121.6,34032.799999999996,1025251,0
70,0,0,39500,0
70,0,204,39000,0
70,0,0,39000,0
70,0,2726.8100000000004,39500,0
70,0,20600,39000,0
70,0,0,0,0
60,0,1760,390,0
60,0,3900.2,390,0
60,0,0,39000,0
70,0,25,39500,0
60,0,4112,89000,0
60,0,18.31,0,0
70,0,0,0,0
60,0,11601,39500,0
60,0,515155,0,0
85,0,90,39500,0
70,0,0,40000,0
70,0,234246.99999999997,0,0
70,0,40,0,0
60,0,500,39000,567000
85,0,2057.2,173720,0
70,0,11000,390,0
85,15.2,12040.22,390,0
-1,0,1000,39000,0
70,0,0,39000,0
-1,0,864537,0,582343.48
85,0,2414,40000,0
70,0,0,390,0
85,0,22056.86,0,0
70,0,0,89000,0
60,0,244,890,0
60,0,61860,39500,0
70,0,0,0,0
70,0,708,39500,0
70,0,0,390,60000
70,0,55,39500,0
60,0,0,39000,0
60,0,1022.2,390,0
70,0,171871,39500,0
85,0,7650.18,39500,0
70,0,249.7,39500,0
60,0,0,390,0
70,0,1397.740000000002,39500,0
-1,0,0,39500,0
85,0,3840,39000,0
60,574.6400000000001,26644.629999999994,623450,10000
-1,0,66,39500,0
85,0,0,0,0
85,0,1258.3000000000002,39500,0
85,0,0,0,0
85,0,1357181.17,39500,0
60,358.11,1392.41,39500,0
85,0,5760529.52,547450,460300
70,0,0,390,0
-1,0,292317.8,0,0
60,0,41675,0,31000
70,0,53702.1,0,0
60,0,1310,39500,0
60,0,1985,40200,0
70,0,311801.89999999997,39000,110000
70,0,0,89000,0
60,0,57156.8,0,0
70,0,20835.259999999995,39000,0
60,0,660861.8,0,222000
70,0,0,89500,0
-1,0,392696.6,39000,91050
85,571.65,186965.75,89000,49387
70,0,0,0,0
85,0,0,39500,0
-1,0,40482.7,3259891,0
60,0,0,890,0
60,0,194,89000,181840
60,0,661490.54,0,250750
-1,0,3229.7999999999997,507600,0
60,0,0,0,0
-1,0,2544,39500,0
-1,0,14800,0,0
-1,1064.68,21502,39500,0
70,0,203054.83999999997,0,209399
70,0,97,39000,0
-1,0,0,89000,0
60,0,47682.670000000006,0,0
70,0,63855.71000000001,0,0
70,0,351,100000,0
70,0,8400.2,39000,0
70,0,0,390,0
-1,0,4532.8,1025251,0
85,0,1000,50390,452
-1,0,607,41000,0
-1,0,8214.5,39000,0
-1,0,711350.6699999999,39000,0
60,21.560000000000002,2447.2,395450,0
70,0,587050.22,39500,0
85,0,30,39500,0
70,0,5736.72,39500,0
70,1060.66,201575.68000000002,0,0
-1,0,0,390,0
60,0,0,39500,0
-1,0,40,0,0
60,0,0,39500,0
60,0,10163.8,39000,0
60,0,33700.76,39500,0
60,0,3026.2,0,0
60,0,813.3299999999999,40000,0
70,0,42976,50390,0
85,0,0,40000,0
-1,0,0,0,0
-1,0,0,39500,0
60,0,0,39500,0
60,0,9112,0,0
60,0,15164.950000000003,0,0
70,0,0,390,0
85,0,9347.2,547450,0
70,0,0,0,0
85,0,2657.37,390,0
-1,0,71163.12,0,0
85,0,0,0,0
85,0,6380,39000,0
-1,0,0,0,0
60,0,0,39000,0
70,0,47841.99,0,0
60,0,33338,775450,20000
-1,0,10102,39000,0
70,0,3233.8,39000,0
60,0,0,39500,0
60,0,75989.1,0,0
85,0,9238.910000000002,173720,0
60,0,115,89500,0
60,0,6000,390,0
70,0,66360.02,0,0
-1,0,0,0,0
-1,0,83621.6,479701,17884
60,0,3532.8,813331,0
60,0,44972.68,0,56100
-1,0,51133.020000000004,39500,0
85,0,1334867.2499999998,813331,1854075
-1,0,7806.8,614810,0
70,0,182,39500,0
-1,0,0,390,0
85,0,0,40000,0
70,0,0,39500,0
70,0,29294.9,40000,0
60,0,15863.679999999998,407760,0
70,0,0,39000,0
70,0,0,39500,0
85,0,0,39500,0
-1,0,12700,40000,0
70,0,0,39500,0
60,0,15115.61,0,0
60,0,575009.86,241080,12900
-1,0,0,0,46000
-1,0,19500,39500,0
70,0,160,39500,0
60,0,84,39500,0
-1,0,3000,39000,0
60,0,0,39500,0
70,0,0,39000,0
60,0,0,41049,0
60,0,17270.34,0,0
60,0,111975.14000000003,623450,0
85,0,440262.07,0,109900
60,621.3,40333.07,0,41000
-1,0,1000,50390,0
70,0,10787.26,200664,0
-1,0,8135,39500,0
60,0,46550.2,0,0
70,0,14799,39500,0
-1,0,0,0,0
85,0,69653,39500,0
60,0,143181.6,39000,0
-1,0,30975.899999999998,0,0
85,0,264516.95999999996,0,0
70,0,140,390,0
70,0,0,39500,0
70,0,147733.84,0,20000
70,0,72432.20000000001,547450,0
85,0,500,89500,0
70,0,14020,39000,0
60,2146.54,68380.43000000001,0,0
70,0,0,0,0
70,0,2117,390,0
60,0,0,39500,20000
-1,0,17633.8,409641,0
85,0,1470.34,890,0
70,0,0,0,0
-1,0,27890.81,0,0
-1,0,0,39000,0
60,0,104020,39500,0
60,0,0,39000,0
-1,0,886,39000,0
70,0,410,39500,5000
70,0,143,39000,0
70,0,0,39500,0
-1,0,0,890,0
85,0,0,0,0
60,0,195561.83000000002,0,113000
70,0,20,39500,0
85,0,0,0,0
70,0,0,890,0
70,0,0,39500,0
60,0,6200.75,0,0
-1,0,0,39500,0
-1,0,2032.8,813331,0
70,0,19852,40000,0
70,0,2027,387091,0
70,0,10000,40000,0
70,0,16,90000,0
-1,0,0,0,0
70,0,0,39500,0
60,0,81822.48,0,135000
85,0,0,39500,0
60,0,3000,0,0
85,0,0,390,0
-1,0,0,39000,0
-1,45.6,42319.899999999994,0,221420.78
70,0,1.99,39500,0
70,0,4962,0,0
60,0,7806.69,0,0
70,0,1613.68,0,0
60,0,1347.2,471450,0
60,0,15892,890,0
-1,0,0,390,0
70,0,0,39500,0
60,0,0,0,0
-1,0,28337.67,39500,0
60,0,60548.27,813331,0
70,0,0,390,0
60,0,1278,39500,0
70,0,59,39500,0
-1,0,78095.27,0,132900
60,0,93,39500,0
-1,0,0,0,0
70,0,0,0,0
60,304.86,58070.41,39000,0
60,0,299795.30000000016,0,0
-1,0,203279.77000000002,0,2000
70,0,3932.7999999999997,813331,0
60,0,88,89500,0
70,0,238148,39500,0
-1,0,0,39000,0
-1,0,0,89000,0
60,0,159,0,0
70,0,0,0,0
70,0,2710.1800000000003,5390,0
60,0,15244.89,742000,215000
-1,0,975363.5,39500,723441
70,0,0,390,0
70,0,0,390,0
60,0,24662.6,39000,0
60,0,0,39500,0
-1,0,28660,39500,0
85,0,6084.799999999999,0,0
60,0,966.2,39500,0
60,0,24864.66,0,0
60,0,200,0,0
85,0,177,39000,0
70,0,0,390,0
60,0,138577.41,39500,0
70,0,31371.66,0,0
60,0,19039.5,547450,0
85,0,716.6999999999999,289500,0
70,0,0,139500,0
70,0,57,39500,0
-1,0,899340.46,39500,328767
-1,0,0,189500,0
60,0,0,39500,0
60,0,18584.36,900598.5,0
70,0,575.68,40000,0
60,0,2800,890,0
60,0,116393.66,0,230000
70,0,23047.2,890,0
60,0,500,89000,0
85,0,75,39500,0
70,0,11183.4,0,0
70,0,15360.199999999999,1101251,0
85,0,1028,0,0
70,0,0,0,0
60,0,7294.7300000000005,50390,0
70,0,40084.479999999996,0,33837
-1,91.88000000000001,106426.42,39500,0
60,0,3330.41,0,0
60,0,8112.760000000001,390,12000
-1,0,8730.4,39500,0
70,1231.85,37913.5,0,33936
-1,0,3212,0,0
85,0,88,39500,0
-1,0,0,0,95000
70,0,0,0,0
-1,0,0,0,32100
70,0,40238.549999999996,0,12000
-1,0,25951.800000000003,547450,0
60,0,1077.76,352664,0
60,0,22428.49,0,258675.34
60,0,14597.860000000004,1025251,0
60,0,289,39500,0
60,0,8159.850000000001,0,0
85,0,105285.12000000001,519520,763997.03
60,0,88114.45999999999,28569,0
70,0,0,0,0
60,176.97000000000003,24123.539999999997,0,0
70,0,80,390,0
60,0,20000,89500,0
70,0,0,390,0
85,0,237,39500,0
60,482.9200000000001,2032.8,1022864,0
85,0,14012.54,12663.4,7600
60,0,0,40000,0
